fls_74,19.747236251831055,8.430339813232422,-15.937506675720215,-91.9000015258789,-49.0,-9.479999542236328,fls_51
fls_75,18.910049438476562,13.084948539733887,-15.952030181884766,48.69999694824219,-61.29999923706055,-9.479999542236328,fls_52
fls_76,17.706214904785156,12.541566848754883,-15.957186698913574,-91.9000015258789,43.69999694824219,-9.479999542236328,fls_53
fls_77,19.065919876098633,12.07983684539795,-14.969610214233398,46.89999771118164,39.89999771118164,-9.479999542236328,fls_54
fls_78,17.773332595825195,13.568412780761719,-16.40450668334961,-91.9000015258789,-48.5,-9.479999542236328,fls_55
fls_79,17.704328536987305,13.569604873657227,-16.419803619384766,48.69999694824219,-60.79999923706055,-9.479999542236328,fls_56
fls_80,17.130634307861328,13.370307922363281,-16.71243667602539,-91.9000015258789,44.19999694824219,-9.479999542236328,fls_57
fls_81,18.13443946838379,11.882041931152344,-15.271506309509277,46.89999771118164,40.39999771118164,-9.479999542236328,fls_58
fls_82,17.2154541015625,13.164312362670898,-16.690757751464844,-91.9000015258789,-48.0,-9.479999542236328,fls_59
fls_83,19.515735626220703,8.26715087890625,-15.987582206726074,48.69999694824219,-60.29999923706055,-9.479999542236328,fls_60
fls_84,19.63852882385254,8.659561157226562,-15.912193298339844,-91.9000015258789,44.69999694824219,-9.479999542236328,fls_61
fls_85,17.806772232055664,13.00671672821045,-16.118877410888672,46.89999771118164,40.89999771118164,-9.479999542236328,fls_62
fls_86,19.261945724487305,12.432637214660645,-15.111942291259766,-91.9000015258789,-47.5,-9.479999542236328,fls_63
fls_87,17.396451950073242,11.268479347229004,-15.824677467346191,48.69999694824219,-59.79999923706055,-9.479999542236328,fls_64
fls_88,16.99046516418457,13.790240287780762,-16.723295211791992,-91.9000015258789,45.19999694824219,-9.479999542236328,fls_65
fls_89,21.371341705322266,11.313736915588379,-14.783170700073242,46.89999771118164,41.39999771118164,-9.479999542236328,fls_66
fls_90,17.272951126098633,13.044334411621094,-16.740211486816406,-91.9000015258789,-47.0,-9.479999542236328,fls_67
fls_91,18.903961181640625,8.347933769226074,-16.3654842376709,48.69999694824219,-59.29999923706055,-9.479999542236328,fls_68
fls_92,20.824344635009766,8.593757629394531,-15.510300636291504,-91.9000015258789,45.69999694824219,-9.479999542236328,fls_69
fls_93,21.571121215820312,10.1882963180542,-14.758567810058594,46.89999771118164,41.89999771118164,-9.479999542236328,fls_70
fls_94,21.290300369262695,9.022970199584961,-15.19894790649414,-91.9000015258789,-46.5,-9.479999542236328,fls_71
fls_95,20.71084213256836,9.602956771850586,-15.267133712768555,48.69999694824219,-58.79999923706055,-9.479999542236328,fls_72
fls_96,18.979427337646484,11.500919342041016,-14.91955852508545,-91.9000015258789,46.19999694824219,-9.479999542236328,fls_73
